 0.030000 8.0000 5.09400082 5.0940 3.0995 3.8382 2.3442 -2.979 -2.390 -2.630 -2.985 -3.202 -3.393 -3.649 -3.799 -3.833 3.32492042 2
 0.030000 8.0000 5.09410286 5.0941 3.0902 3.8258 2.3040 -2.955 -2.296 -2.543 -2.952 -3.199 -3.413 -3.696 -3.869 -3.905 3.32492089 2
 0.030000 8.0000 5.09419918 5.0942 3.0806 3.8134 2.2639 -2.931 -2.184 -2.447 -2.912 -3.188 -3.425 -3.738 -3.936 -3.974 3.32492113 2
 0.030000 8.0000 5.09429073 5.0943 3.0709 3.8009 2.2240 -2.907 -2.069 -2.349 -2.872 -3.176 -3.438 -3.780 -4.002 -4.044 3.32492161 2
 0.030000 8.0000 5.09437752 5.0944 3.0609 3.7885 2.1841 -2.882 -1.926 -2.241 -2.825 -3.158 -3.443 -3.817 -4.067 -4.111 3.32492208 2
 0.030000 8.0000 5.09445953 5.0945 3.0508 3.7760 2.1443 -2.857 -1.781 -2.131 -2.777 -3.140 -3.448 -3.853 -4.130 -4.178 3.32492256 2
 0.030000 8.0000 5.09453773 5.0945 3.0406 3.7635 2.1047 -2.831 -1.602 -2.010 -2.722 -3.114 -3.445 -3.885 -4.191 -4.242 3.32492280 2
 0.030000 8.0000 5.09461212 5.0946 3.0301 3.7511 2.0652 -2.805 -1.420 -1.886 -2.666 -3.088 -3.442 -3.916 -4.252 -4.305 3.32492328 2
 0.030000 8.0000 5.09468412 5.0947 3.0194 3.7386 2.0261 -2.778 -1.206 -1.752 -2.602 -3.054 -3.430 -3.942 -4.308 -4.364 3.32492352 2
 0.030000 8.0000 5.09475565 5.0948 3.0078 3.7262 1.9882 -2.750 -0.988 -1.616 -2.536 -3.018 -3.415 -3.965 -4.361 -4.420 3.32492375 2
 0.030000 8.0000 5.09483194 5.0948 2.9946 3.7140 1.9526 -2.716 -0.741 -1.467 -2.458 -2.969 -3.387 -3.979 -4.407 -4.470 3.32492423 2
 0.030000 8.0000 5.09491682 5.0949 2.9787 3.7024 1.9219 -2.677 -0.493 -1.316 -2.373 -2.913 -3.352 -3.984 -4.441 -4.509 3.32492471 2
